uniqueid,show_id,showdate,showtitle,artist,song_id,songname,artist_id,permalink,settype,setnumber,position,tracktime,transition_id,transition,footnote,isjamchart,jamchart_notes,venue_id,shownotes,showyear,showorder,opener,tour_id,tourname,soundcheck,isverified,slug,isoriginal,original_artist,venuename,city,state,country,isreprise,isjam,css_class,isrecommended
63211,1741108426,2025-03-11,,Goose,802,Jam,1,goose-march-11-2025-the-shed-new-york-ny-usa.html,Set,1,1,78:35,6,,With Stuart Bogie on woodwinds.,0,,528,This all-improv set featured vocalizing from Rick based on prompts provided by audience members before the set. ,2025,1,,1,Not Part of a Tour,,1,jam,1,,The Shed,New York,NY,USA,0,0,,0.0
64030,1737015351,2025-04-24,,Goose,512,Madhuvan,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,1,12:36,1,", ",,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,madhuvan,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64032,1737015351,2025-04-24,,Goose,645,Hot Love & The Lazy Poet,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,2,5:33,1,", ",,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,hot-love,1,Vasudo,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64035,1737015351,2025-04-24,,Goose,736,Silver Rising,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,3,9:04,1,", ",,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,silver-rising,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64039,1737015351,2025-04-24,,Goose,740,Hungersite,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,4,11:08,2, > ,,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,hungersite,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64044,1737015351,2025-04-24,,Goose,647,Your Direction,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,5,5:41,2, > ,FTP as Goose.,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,your-direction,1,Vasudo,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64050,1737015351,2025-04-24,,Goose,809,Thatch,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,6,14:07,1,", ",,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,thatch,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64057,1737015351,2025-04-24,,Goose,448,Christmas Card From A Hooker In Minneapolis,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,7,5:48,1,", ",Tom Waits.,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,christmas-card-from-a-hooker-in-minneapolis-2,0,Tom Waits,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64065,1737015351,2025-04-24,,Goose,931,Give It Time,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,8,7:18,1,", ",,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,give-it-time-2,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64074,1737015351,2025-04-24,,Goose,421,So Ready,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,9,12:21,1,", ",,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,so-ready,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64084,1737015351,2025-04-24,,Goose,739,Sinnerman,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,10,10:48,1,", ",Nina Simone.,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,sinnerman,0,Nina Simone,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64095,1737015351,2025-04-24,,Goose,403,Arcadia,1,goose-april-24-2025-fair-grounds-race-course-new-orleans-la-usa.html,One Set,1,11,10:58,6,,,0,,515,This show was part of the New Orleans Jazz & Heritage Festival.,2025,1,,1,Not Part of a Tour,,1,arcadia,1,,Fair Grounds Race Course,New Orleans,LA,USA,0,0,,0.0
64129,1745685585,2025-04-25,,Goose,403,Arcadia,1,goose-april-25-2025-preservation-hall-new-orleans-la-usa.html,One Set,1,1,7:46,1,", ",With Preservation Hall horns and Joshua Starkman on guitar.,0,,549,This show was part of the Preservation Hall Foundation Late Night 'Midnight Preserves' series.,2025,1,,1,Not Part of a Tour,,1,arcadia,1,,Preservation Hall,New Orleans,LA,USA,0,0,,0.0
64130,1745685585,2025-04-25,,Goose,400,Turned Clouds,1,goose-april-25-2025-preservation-hall-new-orleans-la-usa.html,One Set,1,2,12:06,1,", ",With Preservation Hall horns and Joshua Starkman on guitar.,0,,549,This show was part of the Preservation Hall Foundation Late Night 'Midnight Preserves' series.,2025,1,,1,Not Part of a Tour,,1,turned-clouds,1,,Preservation Hall,New Orleans,LA,USA,0,0,,0.0
64131,1745685585,2025-04-25,,Goose,408,Hot Tea,1,goose-april-25-2025-preservation-hall-new-orleans-la-usa.html,One Set,1,3,15:26,6,,"With Karl Denson on saxophone, Preservation Hall horns, and Joshua Starkman on guitar.",0,,549,This show was part of the Preservation Hall Foundation Late Night 'Midnight Preserves' series.,2025,1,,1,Not Part of a Tour,,1,hot-tea,1,Vasudo,Preservation Hall,New Orleans,LA,USA,0,0,,0.0
64132,1727890080,2025-05-08,,Goose,462,Drive,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,1,12:54,3, ->,Unfinished.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,drive,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64134,1727890080,2025-05-08,,Goose,647,Your Direction,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,2,17:54,2, > ,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,your-direction,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64137,1727890080,2025-05-08,,Goose,822,Lead Up,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,3,6:27,1,", ",,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,lead-up,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64141,1727890080,2025-05-08,,Goose,400,Turned Clouds,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,4,10:07,1,", ",,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,turned-clouds,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64146,1727890080,2025-05-08,,Goose,978,In Bloom,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,5,4:05,1,", ",Nirvana. FTP. With Mihali Savoulidis on guitar on vocals.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,in-bloom,0,Nirvana,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64152,1727890080,2025-05-08,,Goose,979,Torero,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,6,19:15,4,,FTP.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,torero,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64165,1727890080,2025-05-08,,Goose,980,Ride Like The Wind,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,7,6:19,3, ->,Christopher Cross. FTP.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,ride-like-the-wind,0,Christopher Cross,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64173,1727890080,2025-05-08,,Goose,402,Into the Myst,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,8,21:23,2, > ,Unfinished. With Tequila teases.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,into-the-myst,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64198,1727890080,2025-05-08,,Goose,931,Give It Time,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,9,8:03,1,", ",,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,give-it-time-2,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64217,1727890080,2025-05-08,,Goose,477,Fish In The Sea,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,10,12:07,1,", ",Fat Freddy’s Drop.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,fish-in-the-sea,0,Fat Freddy's Drop,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64228,1727890080,2025-05-08,,Goose,945,Big Modern!,1,goose-may-8-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,11,22:18,6,,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,big-modern-2,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64260,1727890094,2025-05-09,,Goose,438,Arrow,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,1,20:49,3, ->,Unfinished.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,arrow,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64262,1727890094,2025-05-09,,Goose,429,Bob Don,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,2,10:38,1,", ",With.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,bob-don,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64267,1727890094,2025-05-09,,Goose,943,Draconian Meter Maid,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,3,13:38,2, > ,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,draconian-meter-ma,1,Swimmer,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64271,1727890094,2025-05-09,,Goose,609,Seekers on the Ridge pt I,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,4,6:34,2, > ,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,seekers-on-the-ridge-pt-i,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64276,1727890094,2025-05-09,,Goose,610,Seekers on the Ridge pt II,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,5,4:42,1,", ",,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,seekers-on-the-ridge-pt-ii,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64282,1727890094,2025-05-09,,Goose,971,Iguana Song,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,6,8:34,1,", ",FTP.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,iguana-song,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64289,1727890094,2025-05-09,,Goose,930,SALT,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,7,5:42,4,,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,salt,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64304,1727890094,2025-05-09,,Goose,727,Atlas Dogs,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,8,17:38,3, ->,With Taylor Goldsmith on guitar and vocals and Griffin Goldsmith on drums.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,atlas-dogs,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64313,1727890094,2025-05-09,,Goose,714,Rockdale,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,9,13:00,1,", ",With Taylor Goldsmith on guitar and vocals and Griffin Goldsmith on drums.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,rockdale,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64332,1727890094,2025-05-09,,Goose,536,Red Bird,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,10,15:45,3, ->,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,red-bird,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64363,1727890094,2025-05-09,,Goose,558,State Of The Art (A.E.I.O.U.),1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,11,7:23,1,", ",Jim James.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,state-of-the-art-aeiou,0,Jim James,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64375,1727890094,2025-05-09,,Goose,604,The Empress Of Organos,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,12,10:50,3, ->,With Low Rider tease from Rick.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,the-empress-of-organos,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64424,1727890094,2025-05-09,,Goose,981,fast:slow,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,13,20:07,3, ->,FTP.,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,fastslow,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64451,1727890094,2025-05-09,,Goose,604,The Empress Of Organos,1,goose-may-9-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,2,14,2:43,6,,,0,,502,This show was part of the inaugural Viva El Gonzo festival.,2025,1,,1,Not Part of a Tour,,1,the-empress-of-organos,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64484,1727890109,2025-05-10,,Goose,592,Me & My Uncle,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,1,,1,", ",John Philips.,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,me-and-my-uncle,0,John Philips,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64486,1727890109,2025-05-10,,Goose,418,Tumble,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,2,,1,", ",Tumble's instrumental bridge was played as an intro to Vibey Tumble.,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,tumble,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64489,1727890109,2025-05-10,,Goose,867,I Would Die 4 U,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,3,,1,", ",Prince.,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,i-would-die-4-u,0,Prince,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64493,1727890109,2025-05-10,,Goose,910,"Don’t Think Twice, It’s Alright",1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,4,,1,", ",Bob Dylan. FTP as Goose. With Sierra Hull on mandolin and vocals.,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,dont-think-twice-its-alright,0,Bob Dylan,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64508,1727890109,2025-05-10,,Goose,439,Atlas,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,5,,1,", ",The Wood Brothers. With Sierra Hull on mandolin.,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,atlas,0,The Wood Brothers,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64503,1727890109,2025-05-10,,Goose,732,Dim Lights,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,6,,1,", ",,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,dim-lights,1,Orebolo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64516,1727890109,2025-05-10,,Goose,478,Flodown,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico.html,Set,1,7,,6,,,0,,502,This show was part of the inaugural Viva El Gonzo festival and was performed aGOOSEtic.,2025,1,,1,Not Part of a Tour,,1,flodown,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64524,1743623827,2025-05-10,,Goose,723,Pancakes,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,1,15:25,2, > ,,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,pancakes,1,Great Blue,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64526,1743623827,2025-05-10,,Goose,740,Hungersite,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,2,16:24,3, ->,,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,hungersite,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64529,1743623827,2025-05-10,,Goose,723,Pancakes,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,3,1:24,1,", ",,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,pancakes,1,Great Blue,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64530,1743623827,2025-05-10,,Goose,735,California Magic,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,4,6:55,1,", ",,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,california-magic,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64535,1743623827,2025-05-10,,Goose,415,Butter Rum,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,5,10:58,3, ->,Lyrics changed to &quot;Bada Bing Butter Rum.&quot;,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,butter-rum,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64546,1743623827,2025-05-10,,Goose,463,Echo of a Rose,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,6,12:35,2, > ,Fast version.,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,echo-of-a-rose-2,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64553,1743623827,2025-05-10,,Goose,415,Butter Rum,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,7,2:00,1,", ",,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,butter-rum,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64561,1743623827,2025-05-10,,Goose,805,Everything Must Go,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,1,8,8:09,4,,,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,everything-must-go,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64570,1743623827,2025-05-10,,Goose,823,Feel It Now,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,2,9,7:15,3, ->,Unfinished.,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,feel-it-now-2,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64580,1743623827,2025-05-10,,Goose,764,Animal,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,2,10,14:33,3, ->,Unfinished.,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,animal,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64591,1743623827,2025-05-10,,Goose,970,Dustin Hoffman,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,2,11,9:26,2, > ,FTP.,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,dustin-hoffman,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64603,1743623827,2025-05-10,,Goose,432,726,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,2,12,9:13,2, > ,,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,726,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64628,1743623827,2025-05-10,,Goose,738,Dripfield,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,2,13,15:29,1,", ",Unfinished. With Chank teases from Rick.,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,dripfield,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64655,1743623827,2025-05-10,,Goose,933,How It Ends,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,2,14,11:39,5,,,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,how-it-ends-2,1,Vasudo,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64684,1743623827,2025-05-10,,Goose,809,Thatch,1,goose-may-10-2025-el-ganzo-oasis-san-jose-del-cabo-mexico-2.html,Set,e,15,18:04,6,,,0,,502,"This show was part of the inaugural Viva El Gonzo festival. How it Ends was played for the first time since April 10, 2024 (82 shows).",2025,2,,1,Not Part of a Tour,,1,thatch,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,0,0,,0.0
64792,1748090458,2025-05-25,,Goose,714,Rockdale,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa.html,Set,1,1,,1,", ",,0,,513,This show was a VIP set at the Bottlerock Napa festival.,2025,1,,40,Everything Must Go Summer Tour,,1,rockdale,1,Vasudo,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64795,1748090458,2025-05-25,,Goose,822,Lead Up,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa.html,Set,1,2,,1,", ",,0,,513,This show was a VIP set at the Bottlerock Napa festival.,2025,1,,40,Everything Must Go Summer Tour,,1,lead-up,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64798,1748090458,2025-05-25,,Goose,735,California Magic,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa.html,Set,1,3,,1,", ",,0,,513,This show was a VIP set at the Bottlerock Napa festival.,2025,1,,40,Everything Must Go Summer Tour,,1,california-magic,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64802,1748090458,2025-05-25,,Goose,408,Hot Tea,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa.html,Set,1,4,,6,,,0,,513,This show was a VIP set at the Bottlerock Napa festival.,2025,1,,40,Everything Must Go Summer Tour,,1,hot-tea,1,Vasudo,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64807,1736785860,2025-05-25,,Goose,645,Hot Love & The Lazy Poet,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,1,5:35,1,", ",,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,hot-love,1,Vasudo,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64809,1736785860,2025-05-25,,Goose,764,Animal,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,2,12:42,1,", ",,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,animal,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64812,1736785860,2025-05-25,,Goose,736,Silver Rising,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,3,9:24,1,", ",,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,silver-rising,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64816,1736785860,2025-05-25,,Goose,647,Your Direction,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,4,7:40,2, > ,,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,your-direction,1,Vasudo,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
