show_id,showdate,permalink,artist_id,artist,showtitle,venue_id,venuename,location,city,state,country,tour_id,tourname,showorder,show_year,show_day,show_dayname,show_month,show_monthname,updated_at,created_at
1678977663,2023-05-03,goose-may-3-2023-faubourg-brewery-new-orleans-la-usa.html,1,Goose,,360,Faubourg Brewery,"New Orleans, LA, USA",New Orleans,LA,USA,32,Spring Tour 2023,1,2023,3,Wednesday,5,May,2023-11-28 14:30:15,2023-03-16 14:41:03
1684521220,2023-05-26,goose-may-26-2023-three-sisters-park-chillicothe-il-usa.html,1,Goose,,115,Three Sisters Park,"Chillicothe, IL, USA",Chillicothe,IL,USA,33,Summer Tour 2023,1,2023,26,Friday,5,May,2023-05-27 14:29:57,2023-05-19 18:33:40
1678977723,2023-06-02,goose-june-2-2023-cathead-distillery-jackson-ms-usa.html,1,Goose,,362,Cathead Distillery,"Jackson, MS, USA",Jackson,MS,USA,33,Summer Tour 2023,1,2023,2,Friday,6,June,2023-06-03 02:38:51,2023-03-16 14:42:03
1678977739,2023-06-03,goose-june-3-2023-riverbend-music-festival-chattanooga-tn-usa.html,1,Goose,,361,Riverbend Music Festival,"Chattanooga, TN, USA",Chattanooga,TN,USA,33,Summer Tour 2023,1,2023,3,Saturday,6,June,2023-06-04 16:40:42,2023-03-16 14:42:19
1678977750,2023-06-04,goose-june-4-2023-railbird-music-festival-lexington-ky-usa.html,1,Goose,,356,Railbird Music Festival,"Lexington, KY, USA",Lexington,KY,USA,33,Summer Tour 2023,1,2023,4,Sunday,6,June,2023-06-05 06:17:22,2023-03-16 14:42:30
1686586195,2023-06-21,goose-june-21-2023-riviera-theatre-chicago-il-usa.html,1,Goose,,14,Riviera Theatre,"Chicago, IL, USA",Chicago,IL,USA,33,Summer Tour 2023,1,2023,21,Wednesday,6,June,2023-06-22 19:34:47,2023-06-12 16:09:55
1678977768,2023-06-22,goose-june-22-2023-louisville-palace-theatre-louisville-ky-usa.html,1,Goose,,363,Louisville Palace Theatre,"Louisville, KY, USA",Louisville,KY,USA,33,Summer Tour 2023,1,2023,22,Thursday,6,June,2023-06-23 00:21:50,2023-03-16 14:42:48
1678977782,2023-06-23,goose-june-23-2023-louisville-palace-theatre-louisville-ky-usa.html,1,Goose,,363,Louisville Palace Theatre,"Louisville, KY, USA",Louisville,KY,USA,33,Summer Tour 2023,1,2023,23,Friday,6,June,2023-07-21 23:29:07,2023-03-16 14:43:02
1678977794,2023-06-25,goose-june-25-2023-electric-forest-festival-rothbury-mi-usa.html,1,Goose,,357,Electric Forest Festival,"Rothbury, MI, USA",Rothbury,MI,USA,33,Summer Tour 2023,1,2023,25,Sunday,6,June,2023-06-26 03:40:14,2023-03-16 14:43:14
1678977807,2023-06-27,goose-june-27-2023-kemba-live-outdoors-columbus-oh-usa.html,1,Goose,,364,Kemba Live! Outdoors,"Columbus, OH, USA",Columbus,OH,USA,33,Summer Tour 2023,1,2023,27,Tuesday,6,June,2023-06-28 01:12:38,2023-03-16 14:43:27
1680623883,2023-06-29,goose-june-29-2023-peach-music-festival-scranton-pa-usa.html,1,Goose,,2,Peach Music Festival,"Scranton, PA, USA",Scranton,PA,USA,33,Summer Tour 2023,1,2023,29,Thursday,6,June,2023-06-30 06:01:13,2023-04-04 15:58:03
1680623957,2023-06-30,goose-june-30-2023-nelson-ledges-quarry-park-garrettsville-oh-usa.html,1,Goose,,358,Nelson Ledges Quarry Park,"Garrettsville, OH, USA",Garrettsville,OH,USA,33,Summer Tour 2023,1,2023,30,Friday,6,June,2023-11-28 14:29:27,2023-04-04 15:59:17
1680623971,2023-07-01,goose-july-1-2023-nelson-ledges-quarry-park-garrettsville-oh-usa.html,1,Goose,,358,Nelson Ledges Quarry Park,"Garrettsville, OH, USA",Garrettsville,OH,USA,33,Summer Tour 2023,1,2023,1,Saturday,7,July,2023-11-28 14:29:40,2023-04-04 15:59:31
1678977844,2023-07-03,goose-july-3-2023-stone-pony-summer-stage-asbury-park-nj-usa.html,1,Goose,,365,Stone Pony Summer Stage,"Asbury Park, NJ, USA",Asbury Park,NJ,USA,33,Summer Tour 2023,1,2023,3,Monday,7,July,2023-07-04 16:50:26,2023-03-16 14:44:04
1678977854,2023-07-04,goose-july-4-2023-stone-pony-summer-stage-asbury-park-nj-usa.html,1,Goose,,365,Stone Pony Summer Stage,"Asbury Park, NJ, USA",Asbury Park,NJ,USA,33,Summer Tour 2023,1,2023,4,Tuesday,7,July,2023-07-05 01:29:07,2023-03-16 14:44:14
1680624000,2023-07-06,goose-july-6-2023-thompson039s-point-portland-me-usa.html,1,Goose,,380,Thompson&#039;s Point,"Portland, ME, USA",Portland,ME,USA,33,Summer Tour 2023,1,2023,6,Thursday,7,July,2023-07-06 22:51:25,2023-04-04 16:00:00
1678977867,2023-07-07,goose-july-7-2023-saratoga-performing-arts-center-saratoga-springs-ny-usa.html,1,Goose,,366,Saratoga Performing Arts Center,"Saratoga Springs, NY, USA",Saratoga Springs,NY,USA,33,Summer Tour 2023,1,2023,7,Friday,7,July,2024-03-21 19:23:31,2023-03-16 14:44:27
1680624030,2023-07-08,goose-july-8-2023-levitate-music-and-arts-festival-marshfield-ma-usa.html,1,Goose,,367,Levitate Music and Arts Festival,"Marshfield, MA, USA",Marshfield,MA,USA,33,Summer Tour 2023,1,2023,8,Saturday,7,July,2023-07-09 14:26:39,2023-04-04 16:00:30
1680624072,2023-07-29,goose-july-29-2023-newport-folk-festival-newport-ri-usa.html,1,Goose,,292,Fort Adams State Park,"Newport, RI, USA",Newport,RI,USA,33,Summer Tour 2023,1,2023,29,Saturday,7,July,2023-07-30 05:21:47,2023-04-04 16:01:12
1689710328,2023-09-13,goose-september-13-2023-leader-bank-pavilion-boston-ma-usa.html,1,Goose,,403,Leader Bank Pavilion,"Boston, MA, USA",Boston,MA,USA,34,Fall Tour 2023,1,2023,13,Wednesday,9,September,2024-07-29 20:15:24,2023-07-18 19:58:48
1690124854,2023-09-14,goose-september-14-2023-leader-bank-pavilion-boston-ma-usa.html,1,Goose,,403,Leader Bank Pavilion,"Boston, MA, USA",Boston,MA,USA,34,Fall Tour 2023,1,2023,14,Thursday,9,September,2023-09-14 23:33:14,2023-07-23 15:07:34
1686586810,2023-09-15,goose-september-15-2023-knox-farm-state-park-east-aurora-ny-usa.html,1,Goose,,399,Knox Farm State Park,"East Aurora, NY, USA",East Aurora,NY,USA,34,Fall Tour 2023,1,2023,15,Friday,9,September,2023-09-16 03:32:23,2023-06-12 16:20:10
1680624164,2023-09-16,goose-september-16-2023-masonic-temple-detroit-mi-usa.html,1,Goose,,369,Masonic Temple,"Detroit, MI, USA",Detroit,MI,USA,34,Fall Tour 2023,1,2023,16,Saturday,9,September,2023-09-17 13:28:43,2023-04-04 16:02:44
1680624194,2023-09-17,goose-september-17-2023-miller-high-life-theatre-milwaukee-wi-usa.html,1,Goose,,370,Miller High Life Theatre,"Milwaukee, WI, USA",Milwaukee,WI,USA,34,Fall Tour 2023,1,2023,17,Sunday,9,September,2023-09-18 01:27:02,2023-04-04 16:03:14
1680624215,2023-09-20,goose-september-20-2023-red-butte-garden-amphitheatre-salt-lake-city-ut-usa.html,1,Goose,,371,Red Butte Garden Amphitheatre,"Salt Lake City, UT, USA",Salt Lake City,UT,USA,34,Fall Tour 2023,1,2023,20,Wednesday,9,September,2024-07-29 20:14:47,2023-04-04 16:03:35
1680624228,2023-09-22,goose-september-22-2023-kettlehouse-amphitheater-bonner-mt-usa.html,1,Goose,,372,Kettlehouse Amphitheater,"Bonner, MT, USA",Bonner,MT,USA,34,Fall Tour 2023,1,2023,22,Friday,9,September,2023-09-23 16:53:32,2023-04-04 16:03:48
1680624243,2023-09-23,goose-september-23-2023-spokane-pavilion-spokane-wa-usa.html,1,Goose,,373,Spokane Pavilion,"Spokane, WA, USA",Spokane,WA,USA,34,Fall Tour 2023,1,2023,23,Saturday,9,September,2023-09-24 14:53:39,2023-04-04 16:04:03
1695143588,2023-09-24,goose-september-24-2023-cascade-equinox-festival-redmond-or-usa.html,1,Goose,,411,Cascade Equinox Festival,"Redmond, OR, USA",Redmond,OR,USA,34,Fall Tour 2023,1,2023,24,Sunday,9,September,2023-10-21 01:52:59,2023-09-19 17:13:08
1680624255,2023-09-25,goose-september-25-2023-fox-theater-oakland-ca-usa.html,1,Goose,,374,Fox Theater,"Oakland, CA, USA",Oakland,CA,USA,34,Fall Tour 2023,1,2023,25,Monday,9,September,2023-09-26 03:14:07,2023-04-04 16:04:15
1680624271,2023-09-26,goose-september-26-2023-fox-theater-oakland-ca-usa.html,1,Goose,,374,Fox Theater,"Oakland, CA, USA",Oakland,CA,USA,34,Fall Tour 2023,1,2023,26,Tuesday,9,September,2023-09-27 15:13:23,2023-04-04 16:04:31
1689710282,2023-09-28,goose-september-28-2023-the-wiltern-los-angeles-ca-usa.html,1,Goose,,402,The Wiltern,"Los Angeles, CA, USA",Los Angeles,CA,USA,34,Fall Tour 2023,1,2023,28,Thursday,9,September,2023-09-29 11:24:30,2023-07-18 19:58:02
1680624285,2023-09-29,goose-september-29-2023-santa-barbara-bowl-santa-barbara-ca-usa.html,1,Goose,,375,Santa Barbara Bowl,"Santa Barbara, CA, USA",Santa Barbara,CA,USA,34,Fall Tour 2023,1,2023,29,Friday,9,September,2023-09-30 05:14:12,2023-04-04 16:04:45
1695143625,2023-09-30,goose-september-30-2023-ohana-festival-dana-point-ca-usa.html,1,Goose,,412,Ohana Festival,"Dana Point, CA, USA",Dana Point,CA,USA,34,Fall Tour 2023,1,2023,30,Saturday,9,September,2023-10-01 14:43:37,2023-09-19 17:13:45
1680625321,2023-10-01,goose-october-1-2023-brooklyn-bowl-las-vegas-nv-usa.html,1,Goose,,297,Brooklyn Bowl,"Las Vegas, NV, USA",Las Vegas,NV,USA,34,Fall Tour 2023,1,2023,1,Sunday,10,October,2023-10-02 06:13:11,2023-04-04 16:22:01
1685655901,2023-10-03,goose-october-3-2023-pepsi-amphitheater-flagstaff-az-usa.html,1,Goose,,376,Pepsi Amphitheater,"Flagstaff, AZ, USA",Flagstaff,AZ,USA,34,Fall Tour 2023,1,2023,3,Tuesday,10,October,2023-10-04 06:04:30,2023-06-01 21:45:01
1685655916,2023-10-05,goose-october-5-2023-red-rocks-park-and-amphitheater-morrison-co-usa.html,1,Goose,,296,Red Rocks Park and Amphitheater,"Morrison, CO, USA",Morrison,CO,USA,34,Fall Tour 2023,1,2023,5,Thursday,10,October,2024-07-29 20:14:09,2023-06-01 21:45:16
1685655928,2023-10-06,goose-october-6-2023-red-rocks-park-and-amphitheater-morrison-co-usa.html,1,Goose,,296,Red Rocks Park and Amphitheater,"Morrison, CO, USA",Morrison,CO,USA,34,Fall Tour 2023,1,2023,6,Friday,10,October,2023-11-28 02:39:44,2023-06-01 21:45:28
1694018355,2023-10-07,goose-october-7-2023-west-lawn-at-lory-student-center-fort-collins-co-usa.html,1,Goose,,409,West Lawn at Lory Student Center,"Fort Collins, CO, USA",Fort Collins,CO,USA,34,Fall Tour 2023,1,2023,7,Saturday,10,October,2023-10-08 01:06:38,2023-09-06 16:39:15
1695777245,2023-10-27,goose-october-27-2023-spirit-of-the-suwannee-music-park-live-oak-fl-usa.html,1,Goose,,229,Spirit of the Suwannee Music Park,"Live Oak, FL, USA",Live Oak,FL,USA,34,Fall Tour 2023,1,2023,27,Friday,10,October,2024-07-29 20:13:19,2023-09-27 01:14:05
1689710455,2023-11-03,goose-november-3-2023-le-trabendo-paris-france.html,1,Goose,,386,Trabendo,"Paris, France",Paris,,France,35,Fall European Tour 2023,1,2023,3,Friday,11,November,2023-11-03 18:56:26,2023-07-18 20:00:55
1689710478,2023-11-04,goose-november-4-2023-luxor-cologne-germany.html,1,Goose,,387,Luxor,"Cologne, Germany",Cologne,,Germany,35,Fall European Tour 2023,1,2023,4,Saturday,11,November,2023-11-05 12:01:35,2023-07-18 20:01:18
1689710490,2023-11-07,goose-november-7-2023-melkweg-amsterdam-netherlands.html,1,Goose,,388,Melkweg,"Amsterdam, Netherlands",Amsterdam,,Netherlands,35,Fall European Tour 2023,1,2023,7,Tuesday,11,November,2023-11-07 19:33:44,2023-07-18 20:01:30
1689710506,2023-11-09,goose-november-9-2023-hotel-cecil-copenhagen-denmark.html,1,Goose,,389,Hotel Cecil,"Copenhagen, Denmark",Copenhagen,,Denmark,35,Fall European Tour 2023,1,2023,9,Thursday,11,November,2023-11-09 19:04:34,2023-07-18 20:01:46
1699616462,2023-11-10,goose-november-10-2023-rolling-stone-beach-wendel-germany.html,1,Goose,,427,Rolling Stone Beach,"Wendel, Germany",Wendel,,Germany,35,Fall European Tour 2023,1,2023,10,Friday,11,November,2023-11-12 10:18:14,2023-11-10 11:41:02
1689710521,2023-11-11,goose-november-11-2023-gretchen-berlin-germany.html,1,Goose,,390,Gretchen,"Berlin, Germany",Berlin,,Germany,35,Fall European Tour 2023,1,2023,11,Saturday,11,November,2023-11-11 18:17:55,2023-07-18 20:02:01
1689710564,2023-11-13,goose-november-13-2023-ab-club-brussels-belgium.html,1,Goose,,391,AB Club,"Brussels, Belgium",Brussels,,Belgium,35,Fall European Tour 2023,1,2023,13,Monday,11,November,2023-11-13 21:08:06,2023-07-18 20:02:44
1689710577,2023-11-15,goose-november-15-2023-baad-glasgow-united-kingdom.html,1,Goose,,392,BAaD,"Glasgow, United Kingdom",Glasgow,,United Kingdom,35,Fall European Tour 2023,1,2023,15,Wednesday,11,November,2024-07-29 20:12:48,2023-07-18 20:02:57
1689710600,2023-11-16,goose-november-16-2023-manchester-academy-2-manchester-united-kingdom.html,1,Goose,,393,Academy 2,"Manchester, United Kingdom",Manchester,,United Kingdom,35,Fall European Tour 2023,1,2023,16,Thursday,11,November,2023-11-17 10:34:06,2023-07-18 20:03:20
1689710616,2023-11-18,goose-november-18-2023-thekla-bristol-united-kingdom.html,1,Goose,,394,Thekla,"Bristol, United Kingdom",Bristol,,United Kingdom,35,Fall European Tour 2023,1,2023,18,Saturday,11,November,2023-11-24 17:33:32,2023-07-18 20:03:36
1685665456,2023-11-19,goose-november-19-2023-electric-ballroom-london-united-kingdom.html,1,Goose,,395,Electric Ballroom,"London, United Kingdom",London,,United Kingdom,35,Fall European Tour 2023,1,2023,19,Sunday,11,November,2023-11-24 17:46:29,2023-06-02 00:24:16
1685665473,2023-11-20,goose-november-20-2023-electric-ballroom-london-united-kingdom.html,1,Goose,,395,Electric Ballroom,"London, United Kingdom",London,,United Kingdom,35,Fall European Tour 2023,1,2023,20,Monday,11,November,2023-11-27 20:03:58,2023-06-02 00:24:33
1689710643,2023-12-08,goose-december-8-2023-hampton-coliseum-hampton-va-usa.html,1,Goose,Goosemas X,404,Hampton Coliseum,"Hampton, VA, USA",Hampton,VA,USA,1,Not Part of a Tour,1,2023,8,Friday,12,December,2024-05-01 00:42:22,2023-07-18 20:04:03
1689710651,2023-12-09,goose-december-9-2023-hampton-coliseum-hampton-va-usa.html,1,Goose,Goosemas X,404,Hampton Coliseum,"Hampton, VA, USA",Hampton,VA,USA,1,Not Part of a Tour,1,2023,9,Saturday,12,December,2024-05-01 00:42:44,2023-07-18 20:04:11
1710264780,2024-04-07,goose-april-7-2024-the-capitol-theatre-port-chester-ny-usa.html,1,Goose,,33,The Capitol Theatre,"Port Chester, NY, USA",Port Chester,NY,USA,1,Not Part of a Tour,1,2024,7,Sunday,4,April,2024-06-26 15:34:47,2024-03-12 17:33:00
1710264790,2024-04-08,goose-april-8-2024-the-capitol-theatre-port-chester-ny-usa.html,1,Goose,,33,The Capitol Theatre,"Port Chester, NY, USA",Port Chester,NY,USA,1,Not Part of a Tour,1,2024,8,Monday,4,April,2024-04-09 17:22:29,2024-03-12 17:33:10
1710264813,2024-04-09,goose-april-9-2024-the-capitol-theatre-port-chester-ny-usa.html,1,Goose,,33,The Capitol Theatre,"Port Chester, NY, USA",Port Chester,NY,USA,1,Not Part of a Tour,1,2024,9,Tuesday,4,April,2024-04-10 19:42:41,2024-03-12 17:33:33
1710264829,2024-04-10,goose-april-10-2024-the-capitol-theatre-port-chester-ny-usa.html,1,Goose,,33,The Capitol Theatre,"Port Chester, NY, USA",Port Chester,NY,USA,1,Not Part of a Tour,1,2024,10,Wednesday,4,April,2024-04-11 00:30:54,2024-03-12 17:33:49
1713972776,2024-04-24,goose-april-24-2024-clune-auditorium-at-wilton-high-school-wilton-ct-usa.html,1,Goose,,472,Clune Auditorium at Wilton High School,"Wilton, CT, USA",Wilton,CT,USA,1,Not Part of a Tour,1,2024,24,Wednesday,4,April,2024-04-26 14:43:20,2024-04-24 15:32:56
1714142474,2024-04-24,goose-april-24-2024-clune-auditorium-at-wilton-high-school-wilton-ct-usa-2.html,1,Goose,,472,Clune Auditorium at Wilton High School,"Wilton, CT, USA",Wilton,CT,USA,1,Not Part of a Tour,2,2024,24,Wednesday,4,April,2024-05-20 21:40:21,2024-04-26 14:41:14
1715813149,2024-05-11,goose-may-11-2024-regions-tower-indianapolis-in-usa.html,1,Goose,,476,Regions Tower,"Indianapolis, IN, USA",Indianapolis,IN,USA,1,Not Part of a Tour,1,2024,11,Saturday,5,May,2024-05-15 23:50:17,2024-05-15 22:45:49
1703179698,2024-05-26,goose-may-26-2024-three-sisters-park-chillicothe-il-usa.html,1,Goose,,115,Three Sisters Park,"Chillicothe, IL, USA",Chillicothe,IL,USA,36,Summer Tour 2024,1,2024,26,Sunday,5,May,2025-06-16 17:24:22,2023-12-21 17:28:18
1707240265,2024-06-04,goose-june-4-2024-the-factory-chesterfield-mo-usa.html,1,Goose,,440,The Factory,"Chesterfield, MO, USA",Chesterfield,MO,USA,36,Summer Tour 2024,1,2024,4,Tuesday,6,June,2024-06-04 23:28:32,2024-02-06 17:24:25
1707240279,2024-06-05,goose-june-5-2024-the-factory-chesterfield-mo-usa.html,1,Goose,,440,The Factory,"Chesterfield, MO, USA",Chesterfield,MO,USA,36,Summer Tour 2024,1,2024,5,Wednesday,6,June,2024-06-06 01:28:35,2024-02-06 17:24:39
1707240294,2024-06-07,goose-june-7-2024-fiddler039s-green-amphitheatre-greenwood-village-co-usa.html,1,Goose,,441,Fiddler&#039;s Green Amphitheatre,"Greenwood Village, CO, USA",Greenwood Village,CO,USA,36,Summer Tour 2024,1,2024,7,Friday,6,June,2024-06-08 08:06:40,2024-02-06 17:24:54
1707240309,2024-06-08,goose-june-8-2024-fiddler039s-green-amphitheatre-greenwood-village-co-usa.html,1,Goose,,441,Fiddler&#039;s Green Amphitheatre,"Greenwood Village, CO, USA",Greenwood Village,CO,USA,36,Summer Tour 2024,1,2024,8,Saturday,6,June,2024-06-09 06:54:53,2024-02-06 17:25:09
1707240478,2024-06-10,goose-june-10-2024-steelhouse-omaha-ne-usa.html,1,Goose,,442,Steelhouse,"Omaha, NE, USA",Omaha,NE,USA,36,Summer Tour 2024,1,2024,10,Monday,6,June,2024-06-11 00:49:33,2024-02-06 17:27:58
1707240531,2024-06-11,goose-june-11-2024-the-midland-theatre-kansas-city-mo-usa.html,1,Goose,,451,The Midland Theatre,"Kansas City, MO, USA",Kansas City,MO,USA,36,Summer Tour 2024,1,2024,11,Tuesday,6,June,2024-06-12 00:50:56,2024-02-06 17:28:51
1707240597,2024-06-12,goose-june-12-2024-everwise-amphitheater-at-white-river-state-park-indianapolis-in-usa.html,1,Goose,,443,Everwise Amphitheater at White River State Park,"Indianapolis, IN, USA",Indianapolis,IN,USA,36,Summer Tour 2024,1,2024,12,Wednesday,6,June,2024-06-12 23:46:46,2024-02-06 17:29:57
1701282961,2024-06-14,goose-june-14-2024-northlands-live-swanzey-nh-usa.html,1,Goose,,7,Northlands Live,"Swanzey, NH, USA",Swanzey,NH,USA,36,Summer Tour 2024,1,2024,14,Friday,6,June,2024-06-15 12:36:21,2023-11-29 18:36:01
1707240660,2024-06-15,goose-june-15-2024-constellation-brands-marvin-sands-performing-arts-center-canandaigua-ny-usa.html,1,Goose,,444,Constellation Brands-Marvin Sands Performing Arts Center,"Canandaigua, NY, USA",Canandaigua,NY,USA,36,Summer Tour 2024,1,2024,15,Saturday,6,June,2024-06-16 01:36:56,2024-02-06 17:31:00
1707240691,2024-06-16,goose-june-16-2024-jacobs-pavilion-at-nautica-cleveland-oh-usa.html,1,Goose,,445,Jacobs Pavilion at Nautica,"Cleveland, OH, USA",Cleveland,OH,USA,36,Summer Tour 2024,1,2024,16,Sunday,6,June,2024-06-17 02:10:52,2024-02-06 17:31:31
1707240752,2024-06-18,goose-june-18-2024-red-hat-amphitheater-raleigh-nc-usa.html,1,Goose,,288,Red Hat Amphitheater,"Raleigh, NC, USA",Raleigh,NC,USA,36,Summer Tour 2024,1,2024,18,Tuesday,6,June,2024-06-19 19:38:39,2024-02-06 17:32:32
1707240781,2024-06-20,goose-june-20-2024-fox-theatre-atlanta-ga-usa.html,1,Goose,,446,Fox Theatre,"Atlanta, GA, USA",Atlanta,GA,USA,36,Summer Tour 2024,1,2024,20,Thursday,6,June,2024-06-21 03:36:51,2024-02-06 17:33:01
1707240794,2024-06-21,goose-june-21-2024-fox-theatre-atlanta-ga-usa.html,1,Goose,,446,Fox Theatre,"Atlanta, GA, USA",Atlanta,GA,USA,36,Summer Tour 2024,1,2024,21,Friday,6,June,2024-06-21 23:28:22,2024-02-06 17:33:14
1707240816,2024-06-22,goose-june-22-2024-fox-theatre-atlanta-ga-usa.html,1,Goose,,446,Fox Theatre,"Atlanta, GA, USA",Atlanta,GA,USA,36,Summer Tour 2024,1,2024,22,Saturday,6,June,2024-06-23 03:52:46,2024-02-06 17:33:36
1707240952,2024-06-23,goose-june-23-2024-skyla-credit-union-amphitheatre-charlotte-nc-usa.html,1,Goose,,447,Skyla Credit Union Amphitheatre,"Charlotte, NC, USA",Charlotte,NC,USA,36,Summer Tour 2024,1,2024,23,Sunday,6,June,2024-06-24 02:35:41,2024-02-06 17:35:52
1707240973,2024-06-25,goose-june-25-2024-thompson039s-point-portland-me-usa.html,1,Goose,,380,Thompson&#039;s Point,"Portland, ME, USA",Portland,ME,USA,36,Summer Tour 2024,1,2024,25,Tuesday,6,June,2024-06-26 14:33:28,2024-02-06 17:36:13
1707241190,2024-06-26,goose-june-26-2024-thompson039s-point-portland-me-usa.html,1,Goose,,380,Thompson&#039;s Point,"Portland, ME, USA",Portland,ME,USA,36,Summer Tour 2024,1,2024,26,Wednesday,6,June,2024-06-27 01:34:05,2024-02-06 17:39:50
1707241262,2024-06-28,goose-june-28-2024-mann-center-for-the-performing-arts-philadelphia-pa-usa.html,1,Goose,,448,Mann Center for the Performing Arts,"Philadelphia, PA, USA",Philadelphia,PA,USA,36,Summer Tour 2024,1,2024,28,Friday,6,June,2024-06-29 02:47:21,2024-02-06 17:41:02
1707241278,2024-06-29,goose-june-29-2024-forest-hills-stadium-queens-ny-usa.html,1,Goose,,449,Forest Hills Stadium,"Queens, NY, USA",Queens,NY,USA,36,Summer Tour 2024,1,2024,29,Saturday,6,June,2024-06-30 02:41:01,2024-02-06 17:41:18
1707241290,2024-06-30,goose-june-30-2024-westville-music-bowl-new-haven-ct-usa.html,1,Goose,,240,Westville Music Bowl,"New Haven, CT, USA",New Haven,CT,USA,36,Summer Tour 2024,1,2024,30,Sunday,6,June,2024-07-01 21:14:36,2024-02-06 17:41:30
1712074920,2024-09-01,goose-september-1-2024-pnc-bank-arts-center-holmdel-nj-usa.html,1,Goose,,462,PNC Bank Arts Center,"Holmdel, NJ, USA",Holmdel,NJ,USA,37,September Tour 2024,1,2024,1,Sunday,9,September,2024-09-02 05:49:02,2024-04-02 16:22:00
1719245701,2024-09-02,goose-september-2-2024-mgm-music-hall-at-fenway-boston-ma-usa.html,1,Goose,,480,MGM Music Hall at Fenway,"Boston, MA, USA",Boston,MA,USA,37,September Tour 2024,1,2024,2,Monday,9,September,2024-09-02 21:06:11,2024-06-24 16:15:01
1719248198,2024-09-03,goose-september-3-2024-mgm-music-hall-at-fenway-boston-ma-usa.html,1,Goose,,480,MGM Music Hall at Fenway,"Boston, MA, USA",Boston,MA,USA,37,September Tour 2024,1,2024,3,Tuesday,9,September,2024-09-03 20:54:46,2024-06-24 16:56:38
1719248225,2024-09-04,goose-september-4-2024-mgm-music-hall-at-fenway-boston-ma-usa.html,1,Goose,,480,MGM Music Hall at Fenway,"Boston, MA, USA",Boston,MA,USA,37,September Tour 2024,1,2024,4,Wednesday,9,September,2024-09-04 21:19:37,2024-06-24 16:57:05
1712074940,2024-09-06,goose-september-6-2024-saratoga-performing-arts-center-saratoga-springs-ny-usa.html,1,Goose,,366,Saratoga Performing Arts Center,"Saratoga Springs, NY, USA",Saratoga Springs,NY,USA,37,September Tour 2024,1,2024,6,Friday,9,September,2024-09-07 03:06:25,2024-04-02 16:22:20
1712074979,2024-09-07,goose-september-7-2024-saratoga-performing-arts-center-saratoga-springs-ny-usa.html,1,Goose,,366,Saratoga Performing Arts Center,"Saratoga Springs, NY, USA",Saratoga Springs,NY,USA,37,September Tour 2024,1,2024,7,Saturday,9,September,2024-09-08 14:06:24,2024-04-02 16:22:59
1712075003,2024-09-09,goose-september-9-2024-ting-pavilion-charlottesville-va-usa.html,1,Goose,,463,Ting Pavilion,"Charlottesville, VA, USA",Charlottesville,VA,USA,37,September Tour 2024,1,2024,9,Monday,9,September,2024-09-10 02:54:25,2024-04-02 16:23:23
1719248320,2024-09-11,goose-september-11-2024-the-salt-shed-chicago-il-usa.html,1,Goose,,349,The Salt Shed,"Chicago, IL, USA",Chicago,IL,USA,37,September Tour 2024,1,2024,11,Wednesday,9,September,2024-09-11 19:26:33,2024-06-24 16:58:40
1719248336,2024-09-12,goose-september-12-2024-the-salt-shed-chicago-il-usa.html,1,Goose,,349,The Salt Shed,"Chicago, IL, USA",Chicago,IL,USA,37,September Tour 2024,1,2024,12,Thursday,9,September,2024-09-13 01:42:09,2024-06-24 16:58:56
1719248398,2024-09-13,goose-september-13-2024-the-salt-shed-chicago-il-usa.html,1,Goose,,349,The Salt Shed,"Chicago, IL, USA",Chicago,IL,USA,37,September Tour 2024,1,2024,13,Friday,9,September,2024-09-14 02:29:25,2024-06-24 16:59:58
1712075027,2024-09-14,goose-september-14-2024-the-armory-minneapolis-mn-usa.html,1,Goose,,464,The Armory,"Minneapolis, MN, USA",Minneapolis,MN,USA,37,September Tour 2024,1,2024,14,Saturday,9,September,2024-09-15 00:32:32,2024-04-02 16:23:47
1712075175,2024-09-15,goose-september-15-2024-vibrant-music-hall-waukee-ia-usa.html,1,Goose,,465,Vibrant Music Hall,"Waukee, IA, USA",Waukee,IA,USA,37,September Tour 2024,1,2024,15,Sunday,9,September,2024-09-16 01:10:07,2024-04-02 16:26:15
1712075204,2024-09-17,goose-september-17-2024-the-great-saltair-magna-ut-usa.html,1,Goose,,501,The Great Saltair,"Magna, UT, USA",Magna,UT,USA,37,September Tour 2024,1,2024,17,Tuesday,9,September,2024-09-17 23:07:30,2024-04-02 16:26:44
1712075232,2024-09-19,goose-september-19-2024-kettlehouse-amphitheater-bonner-mt-usa.html,1,Goose,,372,Kettlehouse Amphitheater,"Bonner, MT, USA",Bonner,MT,USA,37,September Tour 2024,1,2024,19,Thursday,9,September,2024-09-20 00:54:47,2024-04-02 16:27:12
1712075248,2024-09-20,goose-september-20-2024-kettlehouse-amphitheater-bonner-mt-usa.html,1,Goose,,372,Kettlehouse Amphitheater,"Bonner, MT, USA",Bonner,MT,USA,37,September Tour 2024,1,2024,20,Friday,9,September,2024-09-21 04:48:13,2024-04-02 16:27:28
1712075274,2024-09-21,goose-september-21-2024-remlinger-farms-carnation-wa-usa.html,1,Goose,,467,Remlinger Farms,"Carnation, WA, USA",Carnation,WA,USA,37,September Tour 2024,1,2024,21,Saturday,9,September,2024-09-21 23:31:02,2024-04-02 16:27:54
